"Layer","N","Week1","Week2","Week3","Week4","Week5","Week6","Week7","Guessing"
"PS",166,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.771084337349398
"CD",166,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.771084337349398
"ICS",166,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.475903614457831,0.771084337349398
