"Layer","N","Week1","Week2","Week3","Week4","Week5","Week6","Week7","Guessing"
"PS",142,0.823943661971831,0.830985915492958,0.845070422535211,0.845070422535211,0.852112676056338,0.830985915492958,0.830985915492958,0.830985915492958
"CD",142,0.788732394366197,0.788732394366197,0.809859154929577,0.802816901408451,0.830985915492958,0.823943661971831,0.816901408450704,0.830985915492958
"ICS",142,0.802816901408451,0.809859154929577,0.816901408450704,0.795774647887324,0.816901408450704,0.823943661971831,0.816901408450704,0.830985915492958
